gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1020587340	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011346A00057a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9592	78.2563		0.01667					2011-12-10	10	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011346A00057a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.092Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID
1020587339	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011346B00874a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9592	78.2563		0.01667					2011-12-26	26	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011346B00874a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.089Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587338	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011420A00091a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9702	78.2303		0.01667					2011-12-18	18	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011420A00091a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.087Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587337	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011335A00442a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.954	78.2712		0.01667					2011-02-17	17	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011335A00442a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.085Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587336	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011274A00335a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9447	78.271		0.01667					2011-12-20	20	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011274A00335a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.084Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587335	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011233B00627a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9278	78.2668		0.01667					2011-02-23	23	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011233B00627a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.082Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587334	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011325A00048a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9642	78.2861		0.01667					2011-12-12	12	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011325A00048a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.080Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587333	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011262B01048a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9341	78.2912		0.01667					2011-12-23	23	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011262B01048a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.077Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587332	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011321A00078a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN		Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9554	78.2965		0.01667					2011-02-09	9	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011321A00078a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.075Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID
1020587331	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011321A00116a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9554	78.2965		0.01667					2011-12-23	23	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011321A00116a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.072Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587330	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011232A00312a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9188	78.274		0.01667					2011-12-13	13	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011232A00312a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.070Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587329	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011420A00082a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9702	78.2303		0.01667					2011-12-17	17	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011420A00082a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.069Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587328	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011380B00304a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9844	78.3078		0.01667					2011-02-20	20	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011380B00304a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.067Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587327	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011420A00126a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9702	78.2303		0.01667					2011-12-22	22	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011420A00126a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.064Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587326	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011274A00415a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9447	78.271		0.01667					2011-12-21	21	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011274A00415a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.060Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587325	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612009471A00389a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Chilla range	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	30.0006	78.2446		0.01667					2009-12-18	18	12	2009	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612009471A00389a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.058Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1020587324	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011262B00985a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9341	78.2912		0.01667					2011-12-21	21	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011262B00985a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.056Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587323	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011346B00879a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9592	78.2563		0.01667					2011-12-26	26	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011346B00879a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.054Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587322	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011335A00132a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.954	78.2712		0.01667					2011-02-12	12	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011335A00132a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.052Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID
1020587321	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011232A00173a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9188	78.274		0.01667					2011-12-10	10	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011232A00173a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.048Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID
1020587320	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011321A00179a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9554	78.2965		0.01667					2011-02-17	17	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011321A00179a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.045Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587319	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011262B00369a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9341	78.2912		0.01667					2011-12-11	11	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011262B00369a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.043Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID
1020587318	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011262A01400a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9341	78.2912		0.01667					2011-12-23	23	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011262A01400a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.040Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587317	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011232B00189a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9188	78.274		0.01667					2011-12-10	10	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011232B00189a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.038Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID
1020587316	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011321A00167a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9554	78.2965		0.01667					2011-02-17	17	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011321A00167a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.035Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587315	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011269B00168a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9431	78.2932		0.01667					2011-12-23	23	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011269B00168a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.033Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587314	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011321A00215a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9554	78.2965		0.01667					2011-02-19	19	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011321A00215a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.031Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587313	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011346A00589a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9592	78.2563		0.01667					2011-12-21	21	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011346A00589a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.028Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587312	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011180B00539a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.8989	78.2766		0.01667					2011-12-16	16	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011180B00539a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.026Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587311	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011180B00306a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.8989	78.2766		0.01667					2011-12-09	9	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011180B00306a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.024Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID
1020587310	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011262A01295a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9341	78.2912		0.01667					2011-12-21	21	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011262A01295a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.021Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587309	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011262B00828a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN		Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9341	78.2912		0.01667					2011-02-24	24	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011262B00828a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.019Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587308	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011211B00135a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9309	78.3107		0.01667					2011-02-17	17	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011211B00135a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.017Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587307	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011232A00190a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9188	78.274		0.01667					2011-12-10	10	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011232A00190a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.015Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID
1020587306	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011250B00172a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN		Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9453	78.3159		0.01667					2011-02-26	26	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011250B00172a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.012Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587305	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011232B00171a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9188	78.274		0.01667					2011-12-10	10	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011232B00171a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.010Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID
1020587304	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011346C00046a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9592	78.2563		0.01667					2011-12-16	16	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011346C00046a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.006Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587303	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011180A00546a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.8989	78.2766		0.01667					2011-12-16	16	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011180A00546a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.003Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587302	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011179A00213a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.912	78.3033		0.01667					2011-12-17	17	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011179A00213a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:01.001Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
